frame_num,gps_utc_time,gps_latitude,gps_longitude,gps_north,gps_east,gps_ground_speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp,crash
1025,0x0ABF3C68,0x0296311B,0x04B90E2A,1,0,0x0000002C,-32720,32761,-24,669,-699,-999,7.5,no crash
1026,0x0ABF3C68,0x0296311B,0x04B90E2A,1,0,0x0000002C,-32721,32759,-32,-160,-274,-66,7.5,no crash
1027,0x0ABF3C68,0x0296311B,0x04B90E2A,1,0,0x0000002C,-32729,32755,-57,-1019,-599,466,7.5,no crash
1028,0x0ABF3C68,0x0296311B,0x04B90E2A,1,0,0x0000002C,-32727,32760,-87,-1784,-156,908,7.5,no crash
1029,0x0ABF3C68,0x0296311B,0x04B90E2A,1,0,0x0000002C,-32689,32752,-93,359,1182,1405,7.5,no crash
1030,0x0ABF3C68,0x0296311B,0x04B90E2A,1,0,0x0000002C,79,22,-56,-115,180,2168,7.5,no crash
1031,0x0ABF3C68,0x0296311B,0x04B90E2A,1,0,0x0000002C,-32728,32761,-25,-451,-27,797,7.5,no crash
1032,0x0ABF3C68,0x0296311B,0x04B90E2A,1,0,0x0000002C,-32733,32767,-32,-844,655,841,7.5,no crash
1033,0x0ABF3C68,0x0296311B,0x04B90E2A,1,0,0x0000002C,-32756,32760,-48,-1487,-528,887,7.5,no crash
1034,0x0ABF3C68,0x0296311B,0x04B90E2A,1,0,0x0000002C,-32748,32752,-66,-1718,101,809,7.5,no crash
1035,0x0ABF3C68,0x0296311B,0x04B90E2A,1,0,0x0000002C,-32753,32739,-64,-457,1569,404,7.5,no crash
1036,0x0ABF4050,0x0296311B,0x04B90E2B,1,0,0x0000002F,-32740,32744,-40,2284,-794,-690,7.5,no crash
1037,0x0ABF4050,0x0296311B,0x04B90E2B,1,0,0x0000002F,-32721,32752,-36,1035,-4,-1320,7.5,no crash
1038,0x0ABF4050,0x0296311B,0x04B90E2B,1,0,0x0000002F,-32733,32743,-25,1217,-1058,-785,7.5,no crash
1039,0x0ABF4050,0x0296311B,0x04B90E2B,1,0,0x0000002F,-32749,32755,-41,-19,-988,-334,7.5,no crash
1040,0x0ABF4050,0x0296311B,0x04B90E2B,1,0,0x0000002F,-32733,32743,-74,-391,-303,598,7.5,no crash
1041,0x0ABF4050,0x0296311B,0x04B90E2B,1,0,0x0000002F,-32749,32760,-72,-2938,-2001,1384,7.5,no crash
1042,0x0ABF4050,0x0296311B,0x04B90E2B,1,0,0x0000002F,-32714,32752,-81,-596,1749,2067,7.5,no crash
1043,0x0ABF4050,0x0296311B,0x04B90E2B,1,0,0x0000002F,44,24,-39,52,193,371,7.5,no crash
1044,0x0ABF4050,0x0296311B,0x04B90E2B,1,0,0x0000002F,23,14,-25,1685,127,791,7.5,no crash
1045,0x0ABF4438,0x0296311B,0x04B90E2D,1,0,0x00000038,24,3,-36,-6,598,1026,7.4375,no crash
1046,0x0ABF4438,0x0296311B,0x04B90E2D,1,0,0x00000038,-2,32763,-49,-1057,-485,-227,7.4375,no crash
1047,0x0ABF4438,0x0296311B,0x04B90E2D,1,0,0x00000038,-32749,32748,-80,-453,-15,-313,7.5,no crash
1048,0x0ABF4438,0x0296311B,0x04B90E2D,1,0,0x00000038,-32756,32752,-77,-2801,1319,-1028,7.5,no crash
1049,0x0ABF4438,0x0296311B,0x04B90E2D,1,0,0x00000038,-32745,32763,-58,865,-406,-1411,7.4375,no crash
1050,0x0ABF4438,0x0296311B,0x04B90E2D,1,0,0x00000038,-32727,32759,-37,2547,-909,-1775,7.4375,no crash
1051,0x0ABF4438,0x0296311B,0x04B90E2D,1,0,0x00000038,-32740,32767,-20,223,-558,-1074,7.4375,no crash
1052,0x0ABF4438,0x0296311B,0x04B90E2D,1,0,0x00000038,-32745,32760,-37,555,-586,-11,7.4375,no crash
1053,0x0ABF4438,0x0296311B,0x04B90E2D,1,0,0x00000038,-32743,32758,-53,-403,-44,866,7.4375,no crash
1054,0x0ABF4438,0x0296311B,0x04B90E2D,1,0,0x00000038,-32749,32760,-68,-791,-258,779,7.4375,no crash
1055,0x0ABF4820,0x0296311B,0x04B90E2F,1,0,0x0000003E,-32721,32767,-68,1170,1215,1234,7.4375,no crash
1056,0x0ABF4820,0x0296311B,0x04B90E2F,1,0,0x0000003E,57,23,-64,711,894,261,7.4375,no crash
1057,0x0ABF4820,0x0296311B,0x04B90E2F,1,0,0x0000003E,19,4,-33,258,-12,-163,7.4375,no crash
1058,0x0ABF4820,0x0296311B,0x04B90E2F,1,0,0x0000003E,28,12,-37,453,342,143,7.4375,no crash
1059,0x0ABF4820,0x0296311B,0x04B90E2F,1,0,0x0000003E,-32754,32767,-36,224,235,-341,7.4375,no crash
1060,0x0ABF4820,0x0296311B,0x04B90E2F,1,0,0x0000003E,-32744,32758,-55,797,966,5,7.4375,no crash
1061,0x0ABF4820,0x0296311B,0x04B90E2F,1,0,0x0000003E,-32752,32753,-76,-2210,1502,-139,7.4375,no crash
1062,0x0ABF4820,0x0296311B,0x04B90E2F,1,0,0x0000003E,-32719,32732,-89,141,-43,-299,7.4375,no crash
1063,0x0ABF4820,0x0296311B,0x04B90E2F,1,0,0x0000003E,-32714,32751,-50,141,-2556,-1739,7.4375,no crash
1064,0x0ABF4820,0x0296311B,0x04B90E2F,1,0,0x0000003E,-32725,32764,-34,1094,-934,-978,7.4375,no crash
1065,0x0ABF4820,0x0296311B,0x04B90E2F,1,0,0x0000003E,36,1,-34,75,-222,-319,7.4375,no crash
1066,0x0ABF4C08,0x0296311F,0x04B90E38,1,0,0x00000044,27,3,-49,119,-571,335,7.5,no crash
1067,0x0ABF4C08,0x0296311F,0x04B90E38,1,0,0x00000044,-32735,32752,-68,232,139,845,7.5,no crash
1068,0x0ABF4C08,0x0296311F,0x04B90E38,1,0,0x00000044,32,3,-81,-652,-919,1460,7.5,no crash
1069,0x0ABF4C08,0x0296311F,0x04B90E38,1,0,0x00000044,33,9,-57,-782,997,1530,7.5,no crash
1070,0x0ABF4C08,0x0296311F,0x04B90E38,1,0,0x00000044,36,24,-45,-338,-315,979,7.5,no crash
1071,0x0ABF4C08,0x0296311F,0x04B90E38,1,0,0x00000044,15,15,-32,200,-576,671,7.4375,no crash
1072,0x0ABF4C08,0x0296311F,0x04B90E38,1,0,0x00000044,15,12,-37,143,174,624,7.4375,no crash
1073,0x0ABF4C08,0x0296311F,0x04B90E38,1,0,0x00000044,11,1,-42,-242,-385,219,7.4375,no crash
1074,0x0ABF4C08,0x0296311F,0x04B90E38,1,0,0x00000044,30,7,-68,-273,-303,-268,7.4375,no crash
1075,0x0ABF4FF0,0x02963127,0x04B90E46,1,0,0x0000004F,35,0,-80,-2006,752,105,7.4375,no crash
1076,0x0ABF4FF0,0x02963127,0x04B90E46,1,0,0x0000004F,19,9,-41,-1807,-2751,322,7.4375,no crash
1077,0x0ABF4FF0,0x02963127,0x04B90E46,1,0,0x0000004F,55,12,-47,536,-982,3734,7.4375,no crash
1078,0x0ABF4FF0,0x02963127,0x04B90E46,1,0,0x0000004F,7,7,-37,-2452,-452,4291,7.5,no crash
1079,0x0ABF4FF0,0x02963127,0x04B90E46,1,0,0x0000004F,32760,35,-61,-1797,-1362,3017,7.5,no crash
1080,0x0ABF4FF0,0x02963127,0x04B90E46,1,0,0x0000004F,12,24,-33,1492,1306,3336,7.5,no crash
1081,0x0ABF4FF0,0x02963127,0x04B90E46,1,0,0x0000004F,17,16,-49,3691,2076,2647,7.4375,no crash
1082,0x0ABF4FF0,0x02963127,0x04B90E46,1,0,0x0000004F,32767,7,-53,3658,-1662,1424,7.4375,no crash
1083,0x0ABF4FF0,0x02963127,0x04B90E46,1,0,0x0000004F,49,9,-68,2698,-1130,-1984,7.4375,no crash
1084,0x0ABF4FF0,0x02963127,0x04B90E46,1,0,0x0000004F,55,19,-55,1885,-1593,706,7.4375,no crash
1085,0x0ABF53D8,0x02963131,0x04B90E54,1,0,0x0000005B,63,24,-49,2724,-563,139,7.4375,no crash
1086,0x0ABF53D8,0x02963131,0x04B90E54,1,0,0x0000005B,72,12,-57,301,-740,370,7.4375,no crash
1087,0x0ABF53D8,0x02963131,0x04B90E54,1,0,0x0000005B,67,19,-65,-4135,-1639,1403,7.4375,no crash
1088,0x0ABF53D8,0x02963131,0x04B90E54,1,0,0x0000005B,15,27,-64,-4624,-2445,341,7.4375,no crash
1089,0x0ABF53D8,0x02963131,0x04B90E54,1,0,0x0000005B,12,31,-50,-970,-750,-426,7.4375,no crash
1090,0x0ABF53D8,0x02963131,0x04B90E54,1,0,0x0000005B,20,38,-49,2042,-954,288,7.4375,no crash
1091,0x0ABF53D8,0x02963131,0x04B90E54,1,0,0x0000005B,35,39,-44,2403,846,-156,7.4375,no crash
1092,0x0ABF53D8,0x02963131,0x04B90E54,1,0,0x0000005B,30,38,-49,626,173,-150,7.4375,no crash
1093,0x0ABF53D8,0x02963131,0x04B90E54,1,0,0x0000005B,38,39,-55,803,862,-1071,7.4375,no crash
1094,0x0ABF53D8,0x02963131,0x04B90E54,1,0,0x0000005B,39,39,-58,444,250,-71,7.4375,no crash
1095,0x0ABF57C0,0x02963139,0x04B90E60,1,0,0x00000063,40,35,-55,374,-149,351,7.4375,no crash
1096,0x0ABF57C0,0x02963139,0x04B90E60,1,0,0x00000063,48,31,-57,51,-42,599,7.4375,no crash
1097,0x0ABF57C0,0x02963139,0x04B90E60,1,0,0x00000063,41,31,-49,-191,309,237,7.4375,no crash
1098,0x0ABF57C0,0x02963139,0x04B90E60,1,0,0x00000063,31,30,-52,628,-618,225,7.4375,no crash
1099,0x0ABF57C0,0x02963139,0x04B90E60,1,0,0x00000063,19,31,-57,-111,-632,-2103,7.4375,no crash
1100,0x0ABF57C0,0x02963139,0x04B90E60,1,0,0x00000063,72,33,-65,-610,320,-1728,7.4375,no crash
1101,0x0ABF57C0,0x02963139,0x04B90E60,1,0,0x00000063,38,35,-50,-25,437,-194,7.4375,no crash
1102,0x0ABF57C0,0x02963139,0x04B90E60,1,0,0x00000063,39,30,-61,1069,2216,-1513,7.4375,no crash
1103,0x0ABF57C0,0x02963139,0x04B90E60,1,0,0x00000063,41,31,-52,1911,3195,-2582,7.4375,no crash
1104,0x0ABF57C0,0x02963139,0x04B90E60,1,0,0x00000063,60,15,-52,1397,-88,-1580,7.4375,no crash
1105,0x0ABF57C0,0x02963139,0x04B90E60,1,0,0x00000063,83,12,-65,-1429,-2933,1405,7.4375,no crash
1106,0x0ABF5BA8,0x0296313C,0x04B90E69,1,0,0x00000063,49,23,-61,-2046,-4629,2001,7.4375,no crash
1107,0x0ABF5BA8,0x0296313C,0x04B90E69,1,0,0x00000063,48,41,-49,-1350,-3259,1428,7.4375,no crash
1108,0x0ABF5BA8,0x0296313C,0x04B90E69,1,0,0x00000063,48,46,-52,-585,3704,-1190,7.4375,no crash
1109,0x0ABF5BA8,0x0296313C,0x04B90E69,1,0,0x00000063,38,35,-57,712,3533,-2069,7.4375,no crash
1110,0x0ABF5BA8,0x0296313C,0x04B90E69,1,0,0x00000063,33,48,-56,-117,-3473,1280,7.4375,no crash
1111,0x0ABF5BA8,0x0296313C,0x04B90E69,1,0,0x00000063,39,38,-52,-224,-813,-455,7.4375,no crash
1112,0x0ABF5BA8,0x0296313C,0x04B90E69,1,0,0x00000063,30,56,-55,-842,-193,54,7.375,no crash
1113,0x0ABF5BA8,0x0296313C,0x04B90E69,1,0,0x00000063,25,41,-49,-83,413,46,7.375,no crash
1114,0x0ABF5BA8,0x0296313C,0x04B90E69,1,0,0x00000063,33,41,-52,213,575,-52,7.4375,no crash
1115,0x0ABF5BA8,0x0296313C,0x04B90E69,1,0,0x00000063,31,44,-57,310,-16,-270,7.4375,no crash
1116,0x0ABF5F90,0x0296312E,0x04B90E63,1,0,0x0000004F,31,44,-57,-216,-146,-45,7.375,no crash
